preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
raw_l2,1,11,0.23823660023752236,0.2226094198593845,0.6447424106019085,0.7770681977272034
raw_l2,1,12,0.209890215373131,0.18639398426074255,0.6179892121008262,0.7572581768035889
raw_l2,1,13,0.1328920587350661,0.11179576448063554,0.5606255970223903,0.7099546790122986
raw_l2,1,14,0.1287518292499511,0.12983197262111626,0.5359224731044505,0.6942010323206583
raw_l2,1,15,0.10030337929563395,0.1004193954909474,0.4836845941017211,0.6208470662434896
raw_l2,1,16,0.08547949945816737,0.09027470591054541,0.4215502960791362,0.5712231794993082
raw_l2,1,17,0.10007737683909795,0.1034309526487978,0.47549199041906165,0.642413059870402
raw_l2,1,18,0.12129139358189613,0.1151243430237898,0.5291127079341734,0.6630707184473673
raw_l2,1,19,0.14167885599662788,0.1414922202343443,0.5261700539614805,0.6686843037605286
raw_l2,2,3,0.21975910568425247,0.20316717777178364,0.5764875681938348,0.7099057833353678
